"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","500-999","Pvt Ltd",">4",16,"0","city_103",31971,FALSE,19,"0.920"
0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","Unknown","Other","1",40,"1","city_128",31657,FALSE,4,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd","4",66,"0","city_103",24547,FALSE,14,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","3",100,"0","city_16",18951,FALSE,7,"[0.878,0.920)"
0.624,"Male","Has relevent experience","Full time course","Masters","STEM","2","1000-4999","Pvt Ltd","1",34,"1","city_21",24964,FALSE,2,"[0.448,0.691)"
0.92,"Male","No relevent experience","Full time course","Graduate","Business Degree","3","10000+","Pvt Ltd","2",41,"0","city_103",3575,FALSE,3,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","<10","Funded Startup","1",76,"0","city_103",1265,FALSE,10,"0.920"
0.91,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd",">4",282,"0","city_16",7099,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","4","100-500","Pvt Ltd","3",50,"0","city_103",29152,FALSE,4,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Other","3",32,"0","city_103",16634,FALSE,25,"0.920"
0.804,"Female","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd",">4",26,"0","city_102",20417,FALSE,13,"[0.691,0.878)"
0.91,"Other","Has relevent experience","no_enrollment","Graduate","Arts",">20","Unknown","Other","1",31,"0","city_16",9225,FALSE,25,"[0.878,0.920)"
0.754,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","3",28,"0","city_73",2953,FALSE,5,"[0.691,0.878)"
0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10000+","Pvt Ltd","2",36,"0","city_115",17061,FALSE,4,"[0.691,0.878)"
0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","3",14,"0","city_173",2449,FALSE,9,"[0.878,0.920)"
0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","4",152,"0","city_102",8139,FALSE,15,"[0.691,0.878)"
0.776,"Male","Has relevent experience","Full time course","Graduate","STEM","10","1000-4999","Pvt Ltd","1",104,"0","city_40",10085,FALSE,10,"[0.691,0.878)"
0.897,"Male","No relevent experience","no_enrollment","Masters","Business Degree","18","50-99","NGO","1",31,"0","city_136",12506,FALSE,18,"[0.878,0.920)"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","<1","10000+","Pvt Ltd","1",16,"1","city_21",9750,FALSE,0,"[0.448,0.691)"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10000+","Pvt Ltd","2",80,"0","city_136",17294,FALSE,4,"[0.878,0.920)"
0.89,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other",">4",6,"0","city_45",7946,FALSE,25,"[0.878,0.920)"
0.939,"Male","Has relevent experience","Part time course","Graduate","STEM",">20","10000+","Pvt Ltd",">4",35,"0","city_75",23983,FALSE,25,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","8","50-99","Pvt Ltd",">4",57,"1","city_160",20494,FALSE,8,"0.920"
0.92,"Female","No relevent experience","Full time course","Masters","STEM","11","Unknown","Other","1",58,"0","city_103",30042,FALSE,11,"0.920"
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",5,"0","city_11",8703,FALSE,7,"[0.448,0.691)"
0.804,"Male","No relevent experience","no_enrollment","Primary School","No Major","<1","10000+","Pvt Ltd",">4",11,"0","city_102",16085,FALSE,0,"[0.691,0.878)"
0.913,"Male","No relevent experience","no_enrollment","Phd","STEM",">20","1000-4999","Public Sector","4",78,"0","city_61",23264,FALSE,25,"[0.878,0.920)"
0.926,"Other","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","1",32,"0","city_114",14721,TRUE,25,"[0.921,0.949]"
0.527,"Male","Has relevent experience","Part time course","Masters","STEM","13","Unknown","Other",">4",20,"1","city_128",15473,FALSE,13,"[0.448,0.691)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",102,"0","city_103",24637,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Other","2",25,"0","city_103",4107,FALSE,6,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","Unknown","Other","never",100,"1","city_21",11068,FALSE,9,"[0.448,0.691)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","10000+","Pvt Ltd","1",180,"0","city_103",32972,FALSE,4,"0.920"
0.743,"Male","Has relevent experience","Full time course","Graduate","STEM","7","50-99","Funded Startup","1",15,"0","city_116",32651,FALSE,7,"[0.691,0.878)"
0.92,"Male","No relevent experience","Full time course","High School","No Major","1","Unknown","Other","1",45,"0","city_103",17091,FALSE,1,"0.920"
0.624,"Other","No relevent experience","no_enrollment","Masters","STEM","12","<10","Early Stage Startup","never",306,"0","city_21",20054,FALSE,12,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","50-99","Pvt Ltd",">4",19,"0","city_103",9451,FALSE,19,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Public Sector",">4",50,"1","city_103",32018,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","50-99","Early Stage Startup","2",26,"0","city_103",5100,FALSE,14,"0.920"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM",">20","5000-9999","Other","1",13,"1","city_21",9158,TRUE,25,"[0.448,0.691)"
0.796,"Male","Has relevent experience","Full time course","Graduate","Arts","9","Unknown","Funded Startup","1",29,"0","city_20",4708,FALSE,9,"[0.691,0.878)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd",">4",74,"0","city_114",25960,FALSE,25,"[0.921,0.949]"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","<10","Early Stage Startup","1",12,"0","city_136",15492,FALSE,7,"[0.878,0.920)"
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Public Sector",">4",13,"0","city_75",6821,FALSE,25,"[0.921,0.949]"
0.893,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",78,"0","city_36",33070,FALSE,25,"[0.878,0.920)"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","1","10/49","Early Stage Startup","1",44,"1","city_21",24236,FALSE,1,"[0.448,0.691)"
0.92,"Other","No relevent experience","Full time course","Graduate","STEM","5","10/49","Public Sector","1",41,"0","city_103",10754,FALSE,5,"0.920"
0.924,"Male","No relevent experience","Full time course","Masters","STEM",">20","500-999","NGO","2",24,"0","city_104",12143,FALSE,25,"[0.921,0.949]"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10/49","Pvt Ltd","1",130,"0","city_16",21621,FALSE,8,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","1",78,"0","city_160",13268,FALSE,8,"0.920"
0.64,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Other","1",47,"0","city_12",32030,FALSE,5,"[0.448,0.691)"
0.743,"Other","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","NGO","1",146,"0","city_9",4154,FALSE,9,"[0.691,0.878)"
0.666,"Other","Has relevent experience","Part time course","High School","No Major","8","<10","Pvt Ltd",">4",192,"0","city_64",21569,FALSE,8,"[0.448,0.691)"
0.866,"Male","Has relevent experience","Full time course","Graduate","STEM","9","<10","Pvt Ltd","3",44,"0","city_57",31374,FALSE,9,"[0.691,0.878)"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","1",4,"1","city_21",13615,TRUE,0,"[0.448,0.691)"
0.91,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",">20","50-99","Pvt Ltd","1",28,"0","city_16",8531,FALSE,25,"[0.878,0.920)"
0.682,"Other","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","1",32,"1","city_19",16219,TRUE,3,"[0.448,0.691)"
0.624,"Other","Has relevent experience","Full time course","Masters","STEM","4","50-99","NGO","2",210,"0","city_21",12454,FALSE,4,"[0.448,0.691)"
0.91,"Other","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","1",52,"0","city_16",12816,FALSE,4,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","Business Degree","15","Unknown","Other","3",47,"0","city_103",33221,FALSE,15,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","Unknown","Other","1",35,"1","city_103",19192,FALSE,4,"0.920"
0.926,"Other","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","1",126,"1","city_114",7413,FALSE,4,"[0.921,0.949]"
0.92,"Female","No relevent experience","no_enrollment","Masters","STEM","7","1000-4999","Pvt Ltd","2",22,"0","city_103",14317,FALSE,7,"0.920"
0.887,"Male","No relevent experience","Full time course","High School","No Major","11","Unknown","Other","1",50,"0","city_100",3990,FALSE,11,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",47,"0","city_21",32991,FALSE,5,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","20","Unknown","Other",">4",20,"1","city_103",26258,FALSE,20,"0.920"
0.698,"Male","No relevent experience","no_enrollment","High School","No Major","3","Unknown","Other","never",96,"0","city_152",19507,FALSE,3,"[0.691,0.878)"
0.91,"Male","No relevent experience","Full time course","Graduate","STEM","1","Unknown","Other","never",4,"0","city_16",1580,FALSE,1,"[0.878,0.920)"
0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","NGO","2",23,"0","city_99",25952,FALSE,25,"[0.878,0.920)"
0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Funded Startup","1",45,"0","city_100",13495,FALSE,25,"[0.878,0.920)"
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","5","10/49","Pvt Ltd","1",8,"1","city_21",29612,FALSE,5,"[0.448,0.691)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd","1",33,"0","city_160",7883,FALSE,25,"0.920"
0.92,"Male","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","never",47,"0","city_103",6807,FALSE,4,"0.920"
0.915,"Other","Has relevent experience","no_enrollment","Graduate","STEM","2","5000-9999","Pvt Ltd","1",30,"0","city_99",29684,FALSE,2,"[0.878,0.920)"
0.558,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Pvt Ltd","2",96,"1","city_101",6686,FALSE,9,"[0.448,0.691)"
0.92,"Female","No relevent experience","no_enrollment","Phd","STEM",">20","1000-4999","Pvt Ltd","1",26,"0","city_103",4411,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99","Pvt Ltd","3",51,"0","city_103",9565,FALSE,17,"0.920"
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Funded Startup","1",55,"0","city_67",2841,FALSE,25,"[0.691,0.878)"
0.939,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Pvt Ltd","never",48,"0","city_75",33340,FALSE,5,"[0.921,0.949]"
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM","2","100-500","Other","1",37,"1","city_21",14522,TRUE,2,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","Arts","15","500-999","Other","2",50,"0","city_103",29895,FALSE,15,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10/49","Funded Startup","4",21,"0","city_103",23942,FALSE,13,"0.920"
0.887,"Male","No relevent experience","no_enrollment","Masters","STEM","12","10000+","Pvt Ltd","4",23,"1","city_100",26424,FALSE,12,"[0.878,0.920)"
0.725,"Male","No relevent experience","no_enrollment","Graduate","STEM","15","Unknown","Other","1",19,"0","city_44",13919,FALSE,15,"[0.691,0.878)"
0.926,"Other","Has relevent experience","no_enrollment","Graduate","STEM","1","10/49","Pvt Ltd","1",37,"0","city_114",5405,FALSE,1,"[0.921,0.949]"
0.804,"Male","Has relevent experience","Full time course","Masters","STEM","7","10000+","Public Sector","1",2,"1","city_102",3974,FALSE,7,"[0.691,0.878)"
0.897,"Male","Has relevent experience","Part time course","Graduate","STEM","10","<10","Pvt Ltd","1",48,"0","city_136",31048,FALSE,10,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd","1",35,"1","city_103",28371,FALSE,7,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","4","5000-9999","Pvt Ltd","1",40,"1","city_103",29919,FALSE,4,"0.920"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","No Major","10","10/49","Pvt Ltd","1",108,"0","city_136",14727,TRUE,10,"[0.878,0.920)"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Funded Startup","1",72,"0","city_28",651,FALSE,25,"[0.921,0.949]"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","10","Unknown","Other","1",42,"1","city_21",5951,FALSE,10,"[0.448,0.691)"
0.903,"Other","No relevent experience","no_enrollment","Graduate","Business Degree","4","10000+","Pvt Ltd","1",200,"0","city_165",22438,FALSE,4,"[0.878,0.920)"
0.55,"Female","Has relevent experience","Full time course","Masters","STEM","4","50-99","Funded Startup","1",56,"0","city_11",15409,FALSE,4,"[0.448,0.691)"
0.924,"Other","No relevent experience","Full time course","Graduate","STEM","3","50-99","Pvt Ltd","1",78,"0","city_104",10760,FALSE,3,"[0.921,0.949]"
0.827,"Other","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",8,"0","city_41",8259,FALSE,25,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Other","2",23,"0","city_21",32423,FALSE,6,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","2",79,"0","city_16",7039,FALSE,25,"[0.878,0.920)"
0.55,"Male","Has relevent experience","Part time course","Masters","STEM","7","10000+","Pvt Ltd","1",56,"0","city_11",22396,FALSE,7,"[0.448,0.691)"
0.926,"Other","Has relevent experience","no_enrollment","Graduate","STEM","3","Unknown","Pvt Ltd","1",40,"0","city_114",28408,FALSE,3,"[0.921,0.949]"
0.754,"Male","Has relevent experience","no_enrollment","High School","No Major","7","100-500","Pvt Ltd","2",48,"0","city_73",1357,FALSE,7,"[0.691,0.878)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd","4",51,"0","city_16",27668,FALSE,14,"[0.878,0.920)"
0.924,"Male","Has relevent experience","no_enrollment","High School","No Major","15","Unknown","Other",">4",50,"0","city_104",7306,FALSE,15,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","NGO","1",31,"0","city_160",8552,FALSE,8,"0.920"
0.698,"Other","No relevent experience","Full time course","High School","No Major","7","Unknown","Other","1",114,"1","city_90",14969,FALSE,7,"[0.691,0.878)"
0.763,"Male","No relevent experience","Full time course","High School","No Major","3","Unknown","Other","never",56,"0","city_141",16935,FALSE,3,"[0.691,0.878)"
0.512,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","1",68,"0","city_179",21867,FALSE,9,"[0.448,0.691)"
0.624,"Male","No relevent experience","no_enrollment","High School","No Major","7","Unknown","Other","never",150,"0","city_21",20798,FALSE,7,"[0.448,0.691)"
0.915,"Male","No relevent experience","no_enrollment","High School","No Major","8","5000-9999","Public Sector","1",42,"0","city_99",21157,FALSE,8,"[0.878,0.920)"
0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other",">4",50,"0","city_61",8634,FALSE,25,"[0.878,0.920)"
0.836,"Male","No relevent experience","no_enrollment","Primary School","No Major","1","Unknown","Other","never",34,"0","city_138",8230,FALSE,1,"[0.691,0.878)"
0.804,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","1000-4999","Pvt Ltd","1",31,"0","city_102",21313,FALSE,5,"[0.691,0.878)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd","2",7,"0","city_103",8863,FALSE,16,"0.920"
0.925,"Male","No relevent experience","Full time course","High School","No Major","7","Unknown","Other","1",16,"0","city_97",28203,FALSE,7,"[0.921,0.949]"
0.939,"Other","Has relevent experience","no_enrollment","Graduate","No Major","18","50-99","Pvt Ltd","1",47,"1","city_28",3588,TRUE,18,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",21,"0","city_103",1845,FALSE,25,"0.920"
0.92,"Other","Has relevent experience","Full time course","Graduate","Business Degree",">20","Unknown","Other",">4",90,"1","city_160",18272,FALSE,25,"0.920"
0.754,"Male","Has relevent experience","Part time course","Graduate","STEM","3","10000+","Public Sector","1",166,"0","city_73",32472,FALSE,3,"[0.691,0.878)"
0.92,"Other","Has relevent experience","Part time course","Graduate","Humanities","15","Unknown","Other","1",192,"1","city_103",3364,FALSE,15,"0.920"
0.91,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",15,"0","city_16",19991,FALSE,25,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","4","50-99","Funded Startup","1",212,"1","city_21",12544,FALSE,4,"[0.448,0.691)"
0.754,"Male","Has relevent experience","Part time course","Graduate","STEM","4","10/49","Pvt Ltd","1",96,"0","city_73",336,FALSE,4,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",29,"0","city_160",28115,FALSE,25,"0.920"
0.754,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other","1",92,"0","city_73",14148,FALSE,25,"[0.691,0.878)"
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM","4","50-99","Pvt Ltd","2",46,"1","city_21",31823,FALSE,4,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts","7","50-99","Pvt Ltd","4",26,"0","city_16",20036,FALSE,7,"[0.878,0.920)"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","never",100,"0","city_21",5630,FALSE,2,"[0.448,0.691)"
0.527,"Male","Has relevent experience","no_enrollment","High School","No Major","3","10/49","Pvt Ltd","1",96,"0","city_128",24545,FALSE,3,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",180,"0","city_16",5442,FALSE,25,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","High School","No Major","7","10/49","Pvt Ltd",">4",96,"0","city_114",13847,FALSE,7,"[0.921,0.949]"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Pvt Ltd","2",34,"0","city_28",14048,FALSE,16,"[0.921,0.949]"
0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","500-999","Pvt Ltd","2",188,"0","city_97",10764,FALSE,12,"[0.921,0.949]"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd","1",34,"0","city_114",22944,FALSE,25,"[0.921,0.949]"
0.91,"Male","Has relevent experience","Full time course","Graduate","STEM","9","Unknown","Other","1",55,"1","city_16",10793,FALSE,9,"[0.878,0.920)"
0.899,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","15","<10","Pvt Ltd",">4",45,"0","city_23",5740,FALSE,15,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","3",48,"1","city_21",17529,FALSE,5,"[0.448,0.691)"
0.689,"Male","No relevent experience","Full time course","Graduate","STEM","2","100-500","Other","1",39,"0","city_149",10528,FALSE,2,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",168,"1","city_21",12178,FALSE,5,"[0.448,0.691)"
0.624,"Male","No relevent experience","no_enrollment","Graduate","Other","3","Unknown","Other","1",100,"1","city_21",32641,TRUE,3,"[0.448,0.691)"
0.804,"Male","Has relevent experience","no_enrollment","Graduate","No Major","17","Unknown","Other","1",112,"0","city_102",10336,FALSE,17,"[0.691,0.878)"
0.698,"Other","No relevent experience","Part time course","High School","No Major","2","50-99","Pvt Ltd","1",16,"0","city_90",18497,FALSE,2,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","1000-4999","Pvt Ltd","1",180,"0","city_21",19696,FALSE,5,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Pvt Ltd","1",68,"0","city_103",4483,FALSE,14,"0.920"
0.92,"Male","No relevent experience","no_enrollment","High School","No Major","4","Unknown","Other","2",14,"0","city_103",7612,FALSE,4,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","Unknown","Other","never",32,"1","city_160",27459,FALSE,9,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","2",48,"1","city_103",10118,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd","4",16,"0","city_160",27470,FALSE,25,"0.920"
0.836,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Funded Startup","1",85,"0","city_138",30229,FALSE,15,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","2",84,"0","city_103",32011,FALSE,13,"0.920"
0.896,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other","never",21,"0","city_50",29387,FALSE,25,"[0.878,0.920)"
0.689,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","500-999","Funded Startup","never",4,"0","city_149",2167,FALSE,6,"[0.448,0.691)"
0.92,"Male","No relevent experience","no_enrollment","Primary School","No Major","3","Unknown","Pvt Ltd","never",99,"0","city_103",4349,FALSE,3,"0.920"
0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","8","10000+","Pvt Ltd","1",62,"1","city_21",19665,FALSE,8,"[0.448,0.691)"
0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Pvt Ltd","4",14,"0","city_71",25674,FALSE,6,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","2",3,"1","city_103",11306,FALSE,16,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","10000+","Public Sector","2",42,"1","city_21",11407,FALSE,6,"[0.448,0.691)"
0.923,"Male","No relevent experience","no_enrollment","Masters","STEM","3","1000-4999","Public Sector","1",46,"1","city_83",17299,FALSE,3,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd",">4",34,"0","city_103",5127,FALSE,25,"0.920"
0.789,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","3",82,"0","city_115",13343,FALSE,6,"[0.691,0.878)"
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM","11","500-999","Pvt Ltd","3",53,"1","city_21",22644,FALSE,11,"[0.448,0.691)"
0.527,"Female","No relevent experience","Full time course","High School","No Major","<1","Unknown","Other","never",48,"1","city_128",16008,FALSE,0,"[0.448,0.691)"
0.913,"Male","No relevent experience","no_enrollment","Masters","STEM","2","Unknown","Pvt Ltd","never",18,"0","city_61",693,FALSE,2,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","3",129,"0","city_103",28082,FALSE,10,"0.920"
0.743,"Female","Has relevent experience","no_enrollment","Graduate","STEM","16","Unknown","Other","2",31,"0","city_116",25810,FALSE,16,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","Unknown","Other",">4",42,"1","city_103",20936,FALSE,15,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","1000-4999","Pvt Ltd","1",106,"0","city_103",26250,FALSE,5,"0.920"
0.897,"Other","Has relevent experience","no_enrollment","Masters","STEM","14","Unknown","Other",">4",21,"0","city_136",12772,FALSE,14,"[0.878,0.920)"
0.897,"Male","Has relevent experience","Full time course","Masters","STEM","<1","Unknown","Other","2",14,"0","city_136",26780,FALSE,0,"[0.878,0.920)"
0.884,"Female","Has relevent experience","Part time course","High School","No Major","10","100-500","Pvt Ltd","2",57,"0","city_71",1139,FALSE,10,"[0.878,0.920)"
0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","1000-4999","Pvt Ltd","2",51,"0","city_65",7337,FALSE,9,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","19","Unknown","Other","3",36,"0","city_103",21222,FALSE,19,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd",">4",134,"1","city_21",10402,FALSE,12,"[0.448,0.691)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","2","10/49","Pvt Ltd","1",39,"1","city_21",11452,FALSE,2,"[0.448,0.691)"
0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","5000-9999","Pvt Ltd","2",124,"0","city_99",29687,FALSE,3,"[0.878,0.920)"
0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","Unknown","Other","1",96,"1","city_102",27274,FALSE,11,"[0.691,0.878)"
0.899,"Male","No relevent experience","Part time course","Graduate","STEM","4","Unknown","Other","never",18,"1","city_23",23490,FALSE,4,"[0.878,0.920)"
0.493,"Male","Has relevent experience","no_enrollment","High School","No Major","5","Unknown","Other","never",18,"0","city_48",30094,FALSE,5,"[0.448,0.691)"
0.896,"Male","Has relevent experience","no_enrollment","High School","No Major","14","Unknown","Pvt Ltd","1",14,"0","city_50",18466,FALSE,14,"[0.878,0.920)"
0.579,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","100-500","Pvt Ltd","3",60,"0","city_74",24004,FALSE,3,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","Unknown","Other","2",160,"1","city_21",19639,FALSE,6,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",154,"0","city_103",21678,FALSE,25,"0.920"
0.899,"Male","No relevent experience","Part time course","Graduate","STEM","5","10000+","Pvt Ltd","3",5,"0","city_23",792,FALSE,5,"[0.878,0.920)"
0.887,"Female","No relevent experience","Full time course","High School","No Major","1","Unknown","Other","1",31,"0","city_100",13669,FALSE,1,"[0.878,0.920)"
0.939,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","500-999","Pvt Ltd",">4",9,"0","city_28",19539,FALSE,25,"[0.921,0.949]"
